Name,Category,Description,Technologies,Topics,URL,Image URL,_2016_num_projects,_2016_projects_url,_2017_num_projects,_2017_projects_url,_2018_num_projects,_2018_projects_url,_2019_num_projects,_2019_projects_url,_2020_num_projects,_2020_projects_url,_2021_num_projects,_2021_projects_url,_2022_num_projects,_2022_projects_url,_2023_num_projects,_2023_projects_url,_2024_num_projects,_2024_projects_url,years,github
ViSP,Media,Visual tracking and visual servoing library,"c++, vision, c","robotics, vision, computer vision",https://visp.inria.fr/,https://lh3.googleusercontent.com/vc01h5JBortXEAkxC3HSGB1axXpw6ZzgDfH5VEXF9OWZf6JlkRHH4DpqvK3Bas_ZCvANTX6ieoHnGA3mpPSxwWxUbakRzng,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2017/organizations/4892929554382848/,2,https://summerofcode.withgoogle.com/archive/2018/organizations/5088548537499648/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2017, 2018",
VideoLAN,End user applications,Open Source Multimedia for everyone!,"c, opengl, c++, qt, assembly, go, vue.js, c#, asm, machine learning, audio, video codecs, video","video, multimedia, editor, editing, non-linear, audio, vr, 3d, web, graphics, codecs, video processing, network programming, video decode, streaming, media database",https://www.videolan.org,https://summerofcode.withgoogle.com/media/org/videolan/9h28hsncvrt01voz-360.png,3,https://summerofcode.withgoogle.com/archive/2016/organizations/4704929172160512/,9,https://summerofcode.withgoogle.com/archive/2017/organizations/4898083515138048/,10,https://summerofcode.withgoogle.com/archive/2018/organizations/4795301189648384/,9,https://summerofcode.withgoogle.com/archive/2019/organizations/6597728220479488/,8,https://summerofcode.withgoogle.com/archive/2020/organizations/6444776540340224/,9,https://summerofcode.withgoogle.com/archive/2021/organizations/6526086241845248/,6,https://summerofcode.withgoogle.com/archive/2022/organizations/videolan/,10,https://summerofcode.withgoogle.com/programs/2023/organizations/videolan,14,https://summerofcode.withgoogle.com/programs/2024/organizations/videolan,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
WSO2,Other,Comprehensive and open source middleware platform that spans the breadth of SOA,"java, web services, middleware, soa, distributed computing","security, cloud, micro services, data analysis, iot, api management",http://wso2.com/,https://lh3.googleusercontent.com/1E8AX1katjzwQ4Lu7AQVzd-V2E0y-RWFm4ZR7_eS7yct9wEagNcya2aGsZMH4TOaD0RF75iKM3uom-4enwPlyCMQ_tOXgg,11,https://summerofcode.withgoogle.com/archive/2016/organizations/5243158099132416/,9,https://summerofcode.withgoogle.com/archive/2017/organizations/6070843662663680/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2017",
Wagtail,Web,The powerful Python CMS for modern websites,"python, javascript, django","web, accessibility, cms",https://wagtail.org/,https://summerofcode.withgoogle.com/media/org/wagtail/so6hnqeqh2cp4jbx-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2022/organizations/wagtail/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/wagtail,2,https://summerofcode.withgoogle.com/programs/2024/organizations/wagtail,"2022, 2023, 2024",
Waycrate,End user applications,Writing robust tools for the Wayland protocol,"c, c++, rust, wayland, Zig","graphics, Wayland, ScreenCapture, Wayland Compositor, Desktop Portals",https://waycrate.github.io/,https://summerofcode.withgoogle.com/media/org/waycrate/u6pnvceiilur7iqy-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/programs/2024/organizations/waycrate,2024,
Wayland,Media,Wayland is a protocol for windowing systems on both desktops and embedded,"c, opengl, wayland, xml, kms","graphics, video, window system, display",https://wayland.freedesktop.org/,https://lh3.googleusercontent.com/4TgyMZO4bnVCdzuoV5C_iyaDKetlMKAiKYzqL3GO_Edy_9lavjat0VRjI2NhFWG8HEzNBNNxi3HpT5uXK7M31tR27O0iTupC,1,https://summerofcode.withgoogle.com/archive/2016/organizations/4886349127614464/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016,
Wellcome Sanger Tree of Life,Science and medicine,Genome analysis for all species,"python, javascript, rust, nextflow, opengl, groovy","genomics, bioinformatics, data analysis, genome assembly, machine learning, genome analysis",https://www.sanger.ac.uk/programme/tree-of-life/,https://summerofcode.withgoogle.com/media/org/wellcome-sanger-institute/gmcjtlourmhkhhed-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2022/organizations/wellcome-sanger-institute/,N/A,N/A,3,https://summerofcode.withgoogle.com/programs/2024/organizations/wellcome-sanger-institute,"2022, 2024",
Wikimedia Foundation,Web,Bringing free educational content to the world,"javascript, html, php, css, jquery, android, ruby on rails, reactjs, python, Phyton","web, wiki, input methods, mediawiki, i18n, encyclopedia, education, wikipedia, wikimedia, semantic web",http://wikimediafoundation.org/,https://summerofcode.withgoogle.com/media/org/wikimedia-foundation-nd/2e6sdwa8tksr5sg2-360.png,6,https://summerofcode.withgoogle.com/archive/2016/organizations/6644619081154560/,7,https://summerofcode.withgoogle.com/archive/2017/organizations/6468952502829056/,12,https://summerofcode.withgoogle.com/archive/2018/organizations/6035427630776320/,11,https://summerofcode.withgoogle.com/archive/2019/organizations/6727339445059584/,14,https://summerofcode.withgoogle.com/archive/2020/organizations/5593787323121664/,10,https://summerofcode.withgoogle.com/archive/2021/organizations/5270263742070784/,7,https://summerofcode.withgoogle.com/archive/2022/organizations/wikimedia-foundation/,9,https://summerofcode.withgoogle.com/programs/2023/organizations/wikimedia-foundation,9,https://summerofcode.withgoogle.com/programs/2024/organizations/wikimedia-foundation-nd,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
Wireshark,Security,Wireshark is the world's foremost network protocol analyzer.,"c, c++, lua, qt, cmake, pcap","data visualization, network monitoring, network security",https://www.wireshark.org/,https://lh3.googleusercontent.com/sCPLlgtH6t-mZ-ysPbk5olslH9gy2nexx6mJAP0iKV3qjO4jFiw0-HSiXEu-JD2Apw2gK3o5vcQms5CC55ulYtxGVw_760B6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5630325851422720/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2020,
WorldBrain.io - Verifying the Internet,End user applications,Bookmarking extension that works like your brain - full-text search everything.,"javascript, reactjs, react, browser extension, datproject","search, fake-news, misinformation, digital knowledge, decentralization, bookmarking",http://worldbrain.io,https://lh3.googleusercontent.com/pA0vKmLZJtik5ncIN0Z-mcLtftMElDsqtkKanjJuAp8sZ-hHEW4ER_fyAMvpC1MRkgSjHhrNeQeJYYwFzLBudRhQhuBbkD2m,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2017/organizations/6393325913374720/,3,https://summerofcode.withgoogle.com/archive/2018/organizations/4651790628814848/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2017, 2018",
X.Org Foundation,Media,"X Window System and related projects (Mesa, DRI, Wayland, etc.)","c, opengl, c++, vulkan, opencl, x11, wayland, DRM","graphics, graphics stack, operating system, 3d, video, 3d acceleration, media acceleration, 2d acceleration, windowing system, graphic stack, 2d/3d graphics, windowing systems, testing/ci, gpu, drivers, kernel",https://www.x.org,https://summerofcode.withgoogle.com/media/org/xorg-foundation/g3sbklva7h1ksltv-360.png,2,https://summerofcode.withgoogle.com/archive/2016/organizations/5141521993039872/,4,https://summerofcode.withgoogle.com/archive/2017/organizations/6339354280591360/,2,https://summerofcode.withgoogle.com/archive/2018/organizations/4893771770626048/,2,https://summerofcode.withgoogle.com/archive/2019/organizations/4999753610297344/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5883488672153600/,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2022/organizations/xorg-foundation/,5,https://summerofcode.withgoogle.com/programs/2023/organizations/xorg-foundation,N/A,N/A,"2016, 2017, 2018, 2019, 2020, 2022, 2023",
XMPP Standards Foundation,End user applications,XSF develops an open-standard messaging protocol,"javascript, java, c++, xmpp, erlang, lua, asynchronous i/o, python 3, vala, webrtc, go, swift, dart, Objective C, gtk","instant messaging, communications, social, chat, messaging, realtime communications, machine-to-machine, internet of things, xmpp, realtime communication, voip, WebRTC, Jingle, Real-Time Communication",https://xmpp.org/,https://summerofcode.withgoogle.com/media/org/xmpp-standards-foundation/1qfi0ofcfmb8qin8-360.png,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2017/organizations/6062681614188544/,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2019/organizations/5008573141090304/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5153224375402496/,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2022/organizations/xmpp-standards-foundation/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/xmpp-standards-foundation,2,https://summerofcode.withgoogle.com/programs/2024/organizations/xmpp-standards-foundation,"2017, 2019, 2020, 2022, 2023, 2024",
XWiki,Web,The Advanced Open Source Enterprise Wiki,"javascript, java, html5, css3, velocity, css","web development, web platform and services, wiki, platform, extensions, web applications, structured data",https://www.xwiki.org/,https://summerofcode.withgoogle.com/media/org/xwiki/ea9akuy6esnffmuk-360.png,0,https://summerofcode.withgoogle.com/archive/2016/organizations/4955274762780672/,2,https://summerofcode.withgoogle.com/archive/2017/organizations/6636322546515968/,3,https://summerofcode.withgoogle.com/archive/2018/organizations/6278111670829056/,3,https://summerofcode.withgoogle.com/archive/2019/organizations/6134473047932928/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/6726059115937792/,1,https://summerofcode.withgoogle.com/archive/2021/organizations/5665151457427456/,1,https://summerofcode.withgoogle.com/archive/2022/organizations/xwiki/,1,https://summerofcode.withgoogle.com/programs/2023/organizations/xwiki,N/A,N/A,"2017, 2018, 2019, 2020, 2021, 2022, 2023",
Xapian Search Engine Library,Data,"Fast, scalable and flexible search","android, c++, golang, unicode, swig, linux","machine learning, search, information retrieval, linguistics, integration, indexing",https://xapian.org/,https://lh3.googleusercontent.com/QXpt9FkvyIQdMujj953yvmn3QVDdc1AHiD_zEQ149IzojkxNszscsJyF_oEa664SMOY0xjPWYX2CI4EKqIRvATdOAgwZTw,5,https://summerofcode.withgoogle.com/archive/2016/organizations/5814122998398976/,3,https://summerofcode.withgoogle.com/archive/2017/organizations/6189339662876672/,2,https://summerofcode.withgoogle.com/archive/2018/organizations/5404190113267712/,3,https://summerofcode.withgoogle.com/archive/2019/organizations/5711561895706624/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/4524333319323648/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2017, 2018, 2019, 2020",
Xen Project,Infrastructure and cloud,Bringing the power of virtualization everywhere,"linux, qemu, free/netbsd, asm/c/c++, ocaml","virtualization, security, cloud computing, unikernels, embedded/automotive",http://xenproject.org/,https://lh3.googleusercontent.com/8-1iv11qUH3NQh51RUUucz5KaFc-xnirXU3Bsd_oQfGzen68L0H4YvyGdbDuwZqLRhiBRKjAJ_XTkzdJiMMvJTKKb94AmQ,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2017/organizations/5748328394391552/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017,
Xfce,Operating systems,Lightweight and flexible linux desktop environment,"c, python, javascript, gtk, vala","gui, desktop environment, desktop, customization",https://www.xfce.org/,https://summerofcode.withgoogle.com/media/org/xfce/jp4avjju3s9gfqos-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2021/organizations/5706869816950784/,3,https://summerofcode.withgoogle.com/archive/2022/organizations/xfce/,N/A,N/A,N/A,N/A,"2021, 2022",
Xi Editor,End user applications,A modern text editor with a backend written in Rust.,"rust, swift","ide, text editing, text editor, end user application",https://xi-editor.io/,https://lh3.googleusercontent.com/R82mVJvjn_-GopH6nXsXTMa2Wap1X9NiuFt5_Lxuz0bkiLSfJVWm4MF1n9IdahgVW4gmt6XTNLV9p8dh09a9xOHm4Rddnww,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2018/organizations/6530090020110336/,1,https://summerofcode.withgoogle.com/archive/2019/organizations/4795917817872384/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2018, 2019",
Xiph.Org Foundation,Media,Open-source and royalty free multimedia,"rust, assembly, arm, x86, c language","video, video encode, video decode, multimedia",https://xiph.org,https://lh3.googleusercontent.com/sUYk_vuqIWBRqHqbkAxs0-3G7da5-bgNyn3QgnCvYEN_0qKFsPFMfp1ekbzUKzpBSxu3JJGFrrvZpI5WDUmvj5CXlpdHrtCPphQJGgaGe8eHGQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2021/organizations/5197456597319680/,N/A,N/A,N/A,N/A,N/A,N/A,2021,
Zendalona,End user applications,FOSS accessibility solutions for visually impaired,"python, javascript, android, gtk, qt","web, gui, accessibility, braille, gaming",https://zendalona.com/,https://summerofcode.withgoogle.com/media/org/zendalona/bh652kqjtey91j3d-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,https://summerofcode.withgoogle.com/programs/2024/organizations/zendalona,2024,
Zenodo,Science and medicine,A free and open digital archive for the long-tail of science.,"python, postgresql, flask, angularjs, elasticsearch","web, machine learning, open science, content management, digital library",https://zenodo.org,https://lh3.googleusercontent.com/t18I4Tabm3yIeT595HG9pbjrqUelCzLjUoWehqSCdBmLS9uk7vgPCJRQoBJRFArkA_pbyj-LZisqDm-IjCbLfKgT0Ek2UA,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2017/organizations/4744852235354112/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017,
Zulip,End user applications,Organized team chat app designed for efficiency.,"python, javascript, django, android, ios, react native, electron, typescript, css, flutter","full stack web and mobile, group chat, high quality codebase, web development, mobile applications, cross-platform, enterprise, visual design, team chat, mobile, great developer tooling, chat, bots, teaching quality codebase, integrations",https://zulip.com/,https://summerofcode.withgoogle.com/media/org/zulip/sx5ruvwv6nyugbk7-360.png,3,https://summerofcode.withgoogle.com/archive/2016/organizations/6118671613165568/,10,https://summerofcode.withgoogle.com/archive/2017/organizations/4533090483437568/,10,https://summerofcode.withgoogle.com/archive/2018/organizations/4721112676040704/,17,https://summerofcode.withgoogle.com/archive/2019/organizations/4652389204754432/,18,https://summerofcode.withgoogle.com/archive/2020/organizations/5924162381545472/,18,https://summerofcode.withgoogle.com/archive/2021/organizations/5441147069005824/,15,https://summerofcode.withgoogle.com/archive/2022/organizations/zulip/,13,https://summerofcode.withgoogle.com/programs/2023/organizations/zulip,17,https://summerofcode.withgoogle.com/programs/2024/organizations/zulip,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
ZynAddSubFX,Media,An open source musical software synthesizer with a wide range of possibilities,"c, c++, opengl, ruby, midi, open-sound-control","visualization, music, audio, digital signal processing, user experience",http://zynaddsubfx.sf.net,https://lh3.googleusercontent.com/p7QK3Y5XvI87Zn_oqiI8iAtjp7lvHSIOArnAIfbhUQOR0HsP7dyWk-GXysodrPfYSpZETMrCMnid2-tHgykKz3PSPkuvcg,N/A,N/A,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2019/organizations/5486812028469248/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2019,
aimacode,Programming languages,"Code for the book ""Artificial Intelligence: A Modern Approach""","python, javascript, java, machine learning, artificial intelligence, jupyter, ai, python 3","education, artificial intelligence, machine learning, open education",https://github.com/aimacode,https://lh3.googleusercontent.com/1czpR5YOvFFyaQmLr6y0uEN4jBKMaXZlKoWN64JsMjkaC5ySGpMoBiu3IO4xYrgNJLxEUO3aiFA_YStmVF5B9YDlSnK-Ol8,3,https://summerofcode.withgoogle.com/archive/2016/organizations/5549354102292480/,4,https://summerofcode.withgoogle.com/archive/2017/organizations/6119722806411264/,5,https://summerofcode.withgoogle.com/archive/2018/organizations/5756292874371072/,4,https://summerofcode.withgoogle.com/archive/2019/organizations/5844178540429312/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2017, 2018, 2019",
appleseed,Media,A modern open source rendering engine for animation and visual effects,"python, c++, qt, c, opengl, c++11","3d, rendering, computer graphics, animation, vfx, mathematics, graphics, physics, high performance, simulation, image synthesis",https://appleseedhq.net/,https://lh3.googleusercontent.com/fsKtYgvjsvcdf4l6Uscn9CACN6kGKEyuWCWZwl_GqZF3ZhS10gsfHpEMhwqBJEa0FOF-eJD8JWFALd1hi8LNSLAmHKHQe8Y,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2017/organizations/6110372931043328/,3,https://summerofcode.withgoogle.com/archive/2018/organizations/5125340301099008/,2,https://summerofcode.withgoogle.com/archive/2019/organizations/5485316792647680/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5459614121852928/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2017, 2018, 2019, 2020",
